,P1,P,P2,Q,R,S,T1,T,Cluster
687,-0.0008976660682269,0.1175942549371518,0.2181328545780944,0.335727109515259,0.3949730700179548,0.4380610412926426,0.6391382405745022,0.8195691202872575,1
688,-0.0009057971014536,0.1105072463768115,0.211050724637685,0.3306159420289811,0.3913043478260892,0.4347826086956561,0.6358695652173901,0.8179347826086886,3
689,-0.0009310986964662,0.114525139664809,0.2169459962756094,0.3407821229050282,0.4031657355679774,0.4478584729981467,0.6545623836126668,0.8417132216014879,1
690,-0.0009066183136942,0.1115140525838655,0.210335448776063,0.3318223028105139,0.3925657298277457,0.436083408884864,0.6355394378966475,0.8177697189483173,3
691,-0.0009074410163253,0.1125226860254165,0.2087114337568086,0.3339382940108965,0.3938294010889385,0.437386569872969,0.6352087114337571,0.8176043557168851,3
692,-0.0009082652134466,0.1117166212534103,0.2070844686648581,0.3333333333333376,0.3932788374205334,0.4368755676657667,0.634877384196184,0.8174386920980985,3
693,-0.0009293680297442,0.1171003717472038,0.2146840148698847,0.3420074349442353,0.4042750929368076,0.4488847583643188,0.6505576208178505,0.8373605947955407,1
694,-0.0009066183136813,0.1151405258386297,0.2121486854034515,0.3363553943789722,0.3961922030825099,0.4397098821396281,0.6364460562103417,0.8186763372620115,1
695,-0.000914076782441,0.11608775137111,0.2157221206581374,0.3409506398537494,0.4012797074954331,0.4451553930530212,0.6444241316270503,0.8281535648994507,1
696,-0.0009233610341556,0.1108033240997259,0.2105263157894792,0.3370267774699952,0.3979686057248445,0.4422899353647348,0.6426592797783971,0.8282548476454249,1
697,-0.0009267840593054,0.1084337349397623,0.2103799814643208,0.3364226135310576,0.3966635773864767,0.4411492122335587,0.6431881371640386,0.8294717330861945,1
698,-0.0009000900090052,0.1314131413141205,0.2259225922592194,0.3510351035103547,0.4095409540954117,0.4527452745274569,0.6480648064806529,0.8289828982898295,1
699,-0.0009033423667613,0.1255645889792194,0.2231255645889792,0.3459801264679275,0.4056007226738919,0.4489611562782296,0.6449864498644978,0.8265582655826491,1
700,-0.0009000900090052,0.1296129612961229,0.2277227722772298,0.3186318631863208,0.4095409540954117,0.4527452745274569,0.6489648964896453,0.8298829882988347,1
701,-0.0009090909090823,0.1200000000000036,0.2209090909090975,0.3127272727272778,0.4045454545454581,0.448181818181823,0.6472727272727252,0.8299999999999905,1
702,-0.0009082652134337,0.1171662125340644,0.2179836512261664,0.3405994550408722,0.4014532243415146,0.4450499545867479,0.6439600363306119,0.8265213442325134,1
703,-0.0009049773755699,0.1203619909502233,0.2199095022624409,0.3122171945701376,0.4036199095022643,0.4470588235294156,0.6452488687782809,0.8271493212669645,1
704,-0.0009165902841343,0.1118240146654436,0.212648945921184,0.3052245646196243,0.3978001833180646,0.4417965169569293,0.6425297891842368,0.8267644362969699,3
705,-0.0009115770282632,0.1121239744758351,0.2123974475843257,0.3044667274384731,0.3965360072926204,0.4402917046490489,0.6381039197812275,0.821330902461259,3
706,-0.0009107468123905,0.1129326047358791,0.2122040072859784,0.3041894353369795,0.3961748633879806,0.4398907103825178,0.6366120218579223,0.819672131147534,3
707,-0.0009132420091367,0.1114155251141552,0.2109589041095972,0.3031963470319709,0.3954337899543446,0.4392694063927025,0.6356164383561632,0.8191780821917868,3
708,-0.0009090909090823,0.1100000000000076,0.2100000000000063,0.3027272727272818,0.3945454545454621,0.4381818181818271,0.6354545454545517,0.818181818181817,3
